,case,epoch,loss,val_loss,accuracy,val_accuracy,learning_rate,batch_size,optimizer,model
290,4,51,0.1466,0.1577,0.9603,0.9549,0.01,128,sgd,MLPOne
291,4,52,0.1448,0.1564,0.9608,0.9552,0.01,128,sgd,MLPOne
292,4,53,0.1431,0.1552,0.9613,0.9556,0.01,128,sgd,MLPOne
293,4,54,0.1415,0.154,0.9617,0.9559,0.01,128,sgd,MLPOne
294,4,55,0.1399,0.1528,0.9622,0.9563,0.01,128,sgd,MLPOne
295,4,56,0.1383,0.1517,0.9626,0.9566,0.01,128,sgd,MLPOne
296,4,57,0.1367,0.1506,0.9631,0.9569,0.01,128,sgd,MLPOne
297,4,58,0.1352,0.1495,0.9635,0.9572,0.01,128,sgd,MLPOne
298,4,59,0.1338,0.1485,0.9639,0.9575,0.01,128,sgd,MLPOne
299,4,60,0.1323,0.1474,0.9643,0.9578,0.01,128,sgd,MLPOne
300,4,61,0.1309,0.1464,0.9647,0.9581,0.01,128,sgd,MLPOne
301,4,62,0.1296,0.1455,0.9651,0.9583,0.01,128,sgd,MLPOne
302,4,63,0.1282,0.1445,0.9655,0.9586,0.01,128,sgd,MLPOne
303,4,64,0.1269,0.1436,0.9659,0.9589,0.01,128,sgd,MLPOne
304,4,65,0.1256,0.1427,0.9663,0.9591,0.01,128,sgd,MLPOne
305,4,66,0.1244,0.1418,0.9666,0.9594,0.01,128,sgd,MLPOne
306,4,67,0.1232,0.1409,0.967,0.9596,0.01,128,sgd,MLPOne
307,4,68,0.122,0.1401,0.9673,0.9599,0.01,128,sgd,MLPOne
308,4,69,0.1208,0.1392,0.9677,0.9601,0.01,128,sgd,MLPOne
309,4,70,0.1196,0.1384,0.968,0.9603,0.01,128,sgd,MLPOne
310,4,71,0.1185,0.1376,0.9683,0.9606,0.01,128,sgd,MLPOne
311,4,72,0.1174,0.1369,0.9687,0.9608,0.01,128,sgd,MLPOne
312,4,73,0.1163,0.1361,0.969,0.961,0.01,128,sgd,MLPOne
313,4,74,0.1152,0.1354,0.9693,0.9612,0.01,128,sgd,MLPOne
314,4,75,0.1142,0.1346,0.9696,0.9614,0.01,128,sgd,MLPOne
315,4,76,0.1131,0.1339,0.9699,0.9616,0.01,128,sgd,MLPOne
316,4,77,0.1121,0.1332,0.9702,0.9618,0.01,128,sgd,MLPOne
317,4,78,0.1111,0.1325,0.9705,0.962,0.01,128,sgd,MLPOne
318,4,79,0.1102,0.1318,0.9708,0.9622,0.01,128,sgd,MLPOne
319,4,80,0.1092,0.1312,0.971,0.9624,0.01,128,sgd,MLPOne
320,5,1,0.3718,0.1841,0.8903,0.9437,0.07,64,sgd,MLPOne
321,5,2,0.256,0.1564,0.9247,0.9536,0.07,64,sgd,MLPOne
322,5,3,0.2028,0.1391,0.9404,0.9584,0.07,64,sgd,MLPOne
323,5,4,0.1704,0.1276,0.95,0.9617,0.07,64,sgd,MLPOne
324,5,5,0.1477,0.1192,0.9567,0.9642,0.07,64,sgd,MLPOne
325,5,6,0.1308,0.1119,0.9619,0.9663,0.07,64,sgd,MLPOne
326,5,7,0.1174,0.1062,0.9659,0.968,0.07,64,sgd,MLPOne
327,5,8,0.1064,0.1018,0.9693,0.9694,0.07,64,sgd,MLPOne
328,5,9,0.0974,0.0984,0.9721,0.9703,0.07,64,sgd,MLPOne
329,5,10,0.0897,0.0956,0.9745,0.9712,0.07,64,sgd,MLPOne
330,5,11,0.083,0.0929,0.9766,0.972,0.07,64,sgd,MLPOne
331,5,12,0.0773,0.0906,0.9784,0.9726,0.07,64,sgd,MLPOne
